LEMMA,TAG,SENTENCE,,
maður,nkfe,Hitti eg einn af húskörlum og var sá ölóður og sagði að hér skyldi eigi minna drekka en að Berg-Önundar þótt Fróði væri þar,manna,veislu og þeir fimm saman
maður,nkfe,Um veturinn kom Össur að máli við biskup að hann ætti þangað févon eftir Arnbjörn frænda sinn og beiddi biskup,manna,gera greiða á bæði fyrir sína hönd og annarra manna
maður,nkee,« Hvað ráð er það að þú sérð til þess að vér komumst í brott með,manns,vort
maður,nkee,Nú komu þeir bræður og sögðu hversu farið,manns,með þeim jarli
maður,nkfe,Og var sú sætt stofnuð að tólf manna dómur skyldi á öllum,manna,
maður,nkfe,Gengu þeir Kjallakur og Steinólfur,manna,róðrarskútu eina mikla er Steinólfur átti við fjóra tigu manna og reru til Króksfjarðarness og stefndu fyrir sunnan nesið
maður,nkfe,Og eigi liðu langar stundir áður Stúfur hitti Harald konung norður í,manna,
maður,nkfe,Þorsteinn hét maður,manna,
maður,nkee,» Bessi svarar,manns,
maður,nkfe,Tveir bræður eru nefndir til að verstir voru,manna,
maður,nkfe,Þeir riðu um kveldið í Miðhóp en um daginn eftir vestur til Hrútafjarðar og lágu úti um,manna,á Hrútafjarðarhálsi
maður,nkfe,Þá var sagt að þar væru fyrir,manna,hundruð heiðinna manna og þangað væri von berserks þess er Ótryggur hét og voru allir við hann hræddir
maður,nkfe,Nú sá Þorgeir að þar var mikill liðsmunur ef þá skildi nokkuð,manna,því að þeir Þorgeir voru ei fleiri en þrír tigir vígra manna
maður,nkfe,En er Guðmundur prestur var í brott búinn frá Svínafelli og var kominn til,manna,þá mælti hann
maður,nkfe,En suður fyrir Erri hitti hann Vindasnekkjur nokkurar og lagði til,manna,við þá og fékk sigur
maður,nkfe,Hefur Ormur nú upp bónorðið fyrir hönd,manna,og sagði að það væri vel hent fyrir sumra manna sakir og hluta « má þér bóndi að því verða styrkur mikill fyrir fjárkosta sakir
maður,nkfe,Nú er að segja frá Þorkeli Eyjólfssyni að hann ríður til,manna,og kemur þar margt manna
maður,nkfe,« Þigg þú þá hring þenna að mér til vinganar þótt þú viljir eigi,manna,
maður,nkfe,Þórður reið annan dag til,manna,með fjóra tigu manna
maður,nkee,« og hefna,manns,því að atgeirinn segir manns bana
maður,nkfe,« Það mæli eg til þeirr a Ingólfs og Þorbrands er mörgum,manna,hafa gert skömm og skaða
maður,nkfe,Jarðhús er í hvílugólfinu og er annar jarðhússmunninn,manna,baki húsunum
maður,nkfe,og var,manna,sonur Víðkunnur úr Bjarkey er einn hefir göfgastur verið lendra manna í Noregi
maður,nkfe,En svo er sagt að,manna,lítilli stundu hafði Ormur slegið í kaf sjö skeiður
maður,nkfe,» Þormóður tekur nú þetta af að hann fer til hirðvistar með Knúti,manna,og er hann þar um hríð og vel virður
maður,nkfe,Voru,manna,og lagðir yfir viðir
maður,nkfe,Og,manna,því sama ári fæddi Þorbjörg meybarn og var nefnd Ketilríður
maður,nkfe,Fór hann þá til,manna,og var þar mart manna fyrir og spurði hvort Grettir væri þar
maður,nkfe,Sokki var þar kominn,manna,
maður,nkfe,» Hann kvað heldur það « eg sá hér undir brekkuna ofan,manna,oss að hestar tveir komu fram með söðlum
maður,nkfe,« og er það erindi mitt að segja þér um skaða þann hinn mikla og hinn illa er hér er orðinn að hann er af völdum,manna,er eg keypti að þér
maður,nkfe,En allt það lið er þá stóð upp til varnar á Orminum sótti aftur á skipið þar til sem,manna,var
maður,nkfe,Eftir það riðu þeir Gissur og Ormur til Reykjaholts föstudag til,manna,við Kolbein
maður,nkfe,þá voru skoruð þar nær tuttugu,manna,manna
maður,nkfe,Þetta sama haust er Ólafur konungur kom til,manna,urðu þau tíðindi þar að Sveinn konungur Haraldsson varð bráðdauður um nótt í rekkju sinni og er það sögn enskra manna að Játmundur hinn helgi hafi drepið hann með þeima hætti sem hinn helgi Merkúríus drap Júlíanum níðing
maður,nkfe,góður konungur og ríkur,manna,
maður,nkfe,Þeir komu nokkurir í Ás í Hegranes og höfðu þar sanna frétt að Oddur var í Geldingaholti og,manna,öðru hundraði manna með honum en þá voru margar sveitir af mönnum hans hér og hvar um héraðið
maður,nkfe,Það kom á lærið og varð allmikið sár,manna,
maður,nkfe,Eftir fund,manna,sátu hvorirtveggju í búum sínum um veturinn og var það mál flestra manna að á þeim fundi skipti um mannvirðing með þeim Sturlu og Einari
maður,nkfe,Hann sat í Stafaholti um,manna,og hafði margt röskra manna með sér
maður,nkfe,,manna,Eysteins konungs af Heiðmörk
maður,nkfe,« Hér mun eg stað nema og skal mig hér drepa fyrir augum þér og munt þú þá bíða af,manna,ámæli
maður,nkfe,En er Án var í dóm settur lét Helgi Ásbjarnarson koma þófahatt á,manna,honum til dular og bað Helgi hann fátt tala
maður,nkfe,Þá hjó hann á mót Jóni og kom á kinnina og rauf,manna,hvoftinum og úr jaxlana tvo
maður,nkfe,ert,manna,illgjarnastur en þorir þá ekki er þú þarft til að taka
maður,nkfe,Böðvar gekk til,manna,og segir honum hljótt hvað títt var
maður,nkfe,Þá stefndi hann til,manna,vinum sínum og hafði nær níu tigum manna og alla vel vopnaða
maður,nkee,Litlu áður hafði jarl tekið,manns,manns þess er Brynjólfur hét og var það verk allmjög óþokkað og var þá við sjálft að her mundi upp hlaupa
maður,nkfe,Ólafur,manna,var allra manna glaðastur og leikinn mjög
maður,nkfe,Þá voru þar komnir allir,manna,menn og voru það tíu tigir manna
maður,nkfe,Tókst þar þá bardagi,manna,
maður,nkee,« Undarleg er slík eftirleitan fyrir,manns,Þórhadds
maður,nkfe,að hann var hinn mesti vesalingur,manna,
maður,nkfe,í,manna,
maður,nkfe,Þeir sátu lengi tveir á máli en það kom upp úr hjali þeirra að þeir skyldu hittast í Björgyn allir bræður eftir um,manna,
maður,nkfe,Og einn,manna,jólanna er breytt hringingum
maður,nkfe,Þórður bróðir,manna,gekk þar mest í millum manna og kvað Þorgeiri mjög missýnast er hann gekk í mót sonum sínum í orustu
maður,nkfe,Voru þar tvö skip í,manna,
maður,nkfe,Hann sá margt manna,manna,úr garði
maður,nkfe,Þeir leika á seftjörninni knattleikinn og fer mart,manna,því að það þótti þá mikið gaman
maður,nkfe,Sturla og Kolbeinn,manna,
maður,nkfe,Ásbjörn var norrænn,manna,
maður,nkfe,«,manna,á millum
maður,nkfe,En þeir Þórir fóru til,manna,og var þar allmikið fjölmenni og drykkjur miklar
maður,nkfe,En sú Vindasnekkjan er menn,manna,voru á reri brott og aftur undir Vindland og var það þegar ræða margra manna að Ólafur konungur mundi steypt hafa af sér brynjunni í kafi og kafað út undan langskipunum
maður,nkfe,Sagði svo Skammkell austur í Dal að þú,manna,grátið þá er þeir riðu á þig ofan
maður,nkfe,Það sama vor fór Snorri goði suður til Borgarfjarðar í málatilbúnað eftir víg,manna,við fjögur hundruð manna
maður,nkfe,Eysteinn konungur sigldi þaðan suður fyrir austan Skotland og lagði til,manna,á Skotlandi er heitir Apardjón og drap þar mart manna og rændi staðinn
maður,nkfe,Hann tók allvel við Sturlu og bað hann þar bíða,manna,er hertoginn kæmi norðan og sagðist vilja koma honum í vináttu við hertogann
maður,nkfe,áttu þar óðal og,manna,
maður,nkfe,Þá er Sighvatur spurði liðsdrátt þeirra Kolbeins og Órækju bæði vestan og austan þá dró hann lið saman og fór til,manna,með fjögur hundruð manna
morgunn,nkee,» frjádag að sá konungur er alls á vald og þoldi hann skapraunir og er sá sæll er heldur má eftir honum líkja en eftir hinum er þá dæmdu,morguns,til dauða eða þeim er olli manndrápinu
morgunn,nkee,Börðust þeir nú þann dag allan en frá lyktum er það að segja að þá hafði Þorsteinn hroðið fjórtán,morguns,af Ljóti en Ljótur fimm af Þorsteini og margir mjög sárir en sumir drepnir
morgunn,nkee,Maður sá er bæ,morguns,átti var ríkur og auðigur
morgunn,nkfe,Og er,morgna,leið kveldið og nóttina og morgna tekur þá vaknar Þorvarður og sér að Eysteinn var á fótum og mælti
morgunn,nkee,» Þorsteinn reið utan eftir Öxarfirði úr Bulungarhöfn og upp á Möðrudalsheiði og ofan til,morguns,og svo austur yfir Smjörvatnsheiði og svo yfir Jökulsá að brú og svo yfir Fljótsdalsheiði og austur yfir Lagarfljót og upp með fljótinu uns hann kom í Atlavík snemma morguns
mál,nhee,renndi hugnum fastlega til,máls,og bað mjög grátandi Ólaf konung ljá sér máls og heilsu
mál,nhee,Og þykir honum nú vel hafa gengið ef,máls,mætti nú fá rétting síns máls og safnar nú að sér mönnum þar til er þeir verða saman sex tigir og fara þá þegar til Eysteins og hugðust að koma þar á óvart
mál,nhee,Eftir þessa atburði lagðist orðrómur á að annar háttur þótti á um héraðsstjórnina en þá er Þorgils hafði og tóku þá margir þeir er mikið þóttust að sér eiga að ráða sér til eigna í aðra staði þar sem þeim þótti,máls,að von
mál,nhfe,Hann fann þar Pál biskup úr Hamri og voru þeir allir samt í för út í Róma og veitti biskup,mála,vel föruneyti og var hinn mesti flutningsmaður allra hans mála er þeir komu til páfafundar
mál,nhee,« Verið þar nú í rekkjunni hvað sem í gerist og vertu nú,máls,sem þá er þú hefir verst verið og spara nú ekki af í orðalagi það er illt er
mál,nhee,» Þann dag er menn skyldu brott ríða,máls,boðinu tekur Kjartan til máls og segir svo
mál,nhfe,og það hafði legið að fornu fari til,mála,er Grankell átti
mál,nhee,Hann kvað,máls,
mál,nhfe,Hefir Þorkell það mjög við orð að biðja Jórunnar,mála,Einars að Þverá
mál,nhee,« Oft hefir þú leitað mér,máls,en svo nokkuð en þær mæðgur skulu hér mestu um ráða
mál,nhee,Nokkuru síðar kom Mörður í Ossabæ og,máls,Höskuld til máls við sig
mál,nhfe,« Vil eg taka við Helga syni þínum og geyma sem eg kann en eg vil hafa vináttu þína í mót og fylgi til þess að eg nái réttu af,mála,
mál,nhee,og Þorgrím bratt úr Súðavík og gaf hann upp bæinn til þess í Súðavík að Órækja væri inni brenndur ef hann færi í fjörðu út um,máls,
mál,nhfe,» Þorsteinn gekk þá til Skafta og keyptu þeir svo að brúðlaup skyldi vera að veturnáttum að Borg ef Gunnlaugur kæmi eigi út,mála,því sumri en Þorsteinn laus allra mála við Hrafn ef Gunnlaugur kæmi til og vitjaði ráðsins
mál,nhfe,þeirra er mála tóku af,mála,er mála tóku af konungi
mál,nhfe,Er nú fjárhlutum skipt,mála,í milli og hann ræðst þaðan í braut um vorið og lætur eigi af ferð sinni fyrr en hann kom í Garðaríki og gekk þar á mála og var þar með Væringjum og þótti öllum Norðmönnum mikils um hann vert og höfðu hann í kærleikum með sér
mál,nhfe,Þá sendi Ólafur konungur Sigríði drottningu gullhring þann hinn mikla er hann hafði tekið úr hofshurðinni,mála,Hlöðum og þótti það höfuðgersemi
mál,nhee,Þá tók Haraldur til máls,máls,
mál,nhee,Skal eg þetta vel í,máls,hafa ef þú vilt þess máls á unna sem öðrum þykir rétt nema þú viljir heldur að við semjum með okkur
mál,nhfe,Aðalsteinn konungur var vel kristinn,mála,
mál,nhfe,Það,mála,bjóst Þorvarður til utanferðar í Eyjafirði
mál,nhfe,Gunnlaugur Hrollaugsson og Bútur Þórðarson,mála,
mál,nhee,Eg ætla hitt satt að segja að vér séum hér sex er þér kallið ráðgjafa yðra en allir aðrir hygg eg að á brott séu riðnir og farnir í hérað og eiga þar þing við landsfólkið og yður satt að segja þá er herör upp skorin og send um,máls,allt og stefnt refsiþing
mál,nhee,Síðan fór Már á fund Hafliða frænda síns og sagði honum,máls,Þorsteins og þar að allan atburð eftir því sem málavöxtur stóð til
mál,nhee,Spurðist það til hans að hann kvongaðist þar og var höfðingi fyrir Væringjaliði og var þar til,máls,og er hann úr sögu þessi
mál,nhfe,« Til,mála,skal eg honum þjóna lengur
mál,nhee,Ólafur konungur heimti til máls við sig þá,máls,er komið höfðu af Íslandi
mál,nhee,En er til tók lag þeirra Ara og Úlfheiðar lét hún koma í,máls,honum fimmtán hundruð þriggja alna aura til forráða og hafði hún þá eftir gullhring og marga gripi aðra
mál,nhfe,« Fyrir löngu sá eg það en svo mikil þykir mér nauðsyn á um,mála,Odds að eg veit eigi hvort eg nenni að vera í mót honum
mál,nhfe,Bjó hann nú ferð sína úr Noregi og fór út í lönd og létti,mála,fyrr en hann kom út í Miklagarð og gekk þar á mála
mál,nhee,« Eg á skuld að heimta hér,máls,einum bæ litlum »
mál,nhfe,Síðan fór hann til spekings eins og sagði honum drauminn en hann réð svo að hann mundi fara suður í,mála,og verða guðs riddari
mál,nhfe,« Hér munum vér nú skiljast heilir og finnast,mála,þingi og taka þar til óspilltra mála
mál,nhee,Nú ef þú,máls,dæmir ranga dóma þá mun þér orpið í þann eldinn er í eikistokkinn er lagður en ef þú dæmir rétta dóma eftir þínu viti þá er þó von að þú skírir þig í hreinsanareldi þeim er af þurru limi er ger
mál,nhfe,Nú far þú á fund,mála,og leita við hann þessa mála
mál,nhfe,Páll biskup fór fyrir því út til páfa að hann varð missáttur við Hákon,mála,
mál,nhee,Tjörvi og Höskuldur,máls,
mál,nheeg,Þá var og sæst á víg þeirra Kálfs og Guttorms því að Ólafur úr Möðrufelli systurson,málsins,var aðili málsins
mál,nhee,Eru hér nokkurir missáttir,máls,
mál,nhee,En er þeim var sagt þá bað Grímur kalla til máls við sig Ölvi,máls,
mál,nhee,Hver boð viltu bjóða Ólafi konungi fyrir aftöku Karla hirðmanns hans eða fyrir rán það er þú tókst,máls,konungs norður í Lengjuvík
mál,nhee,Bið eg að þú eignist slíkt af,máls,okkru sem þú vilt en far utan og ætla ekki til hefnda eftir mig
mál,nhee,Hún svaraði honum því að hún kveðst honum engu mega heita um þarvist,máls,fyrr en hún fyndi Glúm
mál,nhee,Þegar er hann kom heim að durunum þá gekk Erlingur fyrir,máls,laut konungi og heilsaði honum
mál,nhee,En þeim hinum færeyskum virtist svo orð konungs sem grunur mundi á vera hvernug þeirra mál mundi snúast ef þeir vildu eigi undir það allt ganga sem,máls,beiddi þá
móðir,nvee,Og muntu nú fara til,móður,og berðu kveðju mína Maríu móður guðs og Mikjáli yfirengli
móðir,nvee,Valþjófur var,móður,Helga
móðir,nvee,Þorvarður Hallssonur var,móður,Þórdísar
móðir,nvee,,móður,Halldóru
móðir,nvee,Hrolleifur var allra manna sterkastur og fór illa með afli sínu við sér minni,móður,
móðir,nvee,Auðun skökull var,móður,Þóru mosháls
móðir,nvee,Gunnar var þá bæði sár og móður,móður,
móðir,nvee,Valþjófur var,móður,Helga
móðir,nvee,Hrómundur var,móður,Gunnlaugs
móðir,nvee,,móður,Þórðar
móðir,nvee,,móður,Þórðar
móðir,nvee,,móður,Þórunnar
móðir,nvee,Þorgerður Hallsdóttir var móðir,móður,
móðir,nvee,bróðir Döllu móður,móður,
móðir,nvee,Um daginn eftir er þeir voru úti staddir sáu þeir þrettán menn,móður,skóginum og var eitt kona í
móðir,nvee,móðir Þorleifar,móður,
móðir,nvee,,móður,Bersa
móðir,nvee,,móður,Þorbjargar
móðir,nvee,Þessi sending þótti þeim ill en móður þeirra verri,móður,
móðir,nvee,,móður,Þórodds
móðir,nvee,,móður,Steinars og Döllu
móðir,nvee,Þorvarður Hallsson var,móður,Þórdísar
móðir,nvee,,móður,Halls
móðir,nvee,,móður,Ara og Bryngerðar
móðir,nvee,og kom þar til,móður,
móðir,nvee,En er hann var kominn gengur Víglundur til,móður,og mælti svo
móðir,nvee,Böðvar var,móður,Ólafar
móðir,nvee,Sæmundur faðir,móður,var föðurbróðir Vigdísar móður Sturlu
móðir,nvee,fer heim til móður sinnar,móður,
